draw,date,ad_date,numbers,price,lottery_type
113000017,113/01/19,2024-01-19,"02,03,13,17,35",8000000,daily_cash
113000018,113/01/20,2024-01-20,"15,20,28,36,37",8000000,daily_cash
113000019,113/01/22,2024-01-22,"03,15,17,25,36",8000000,daily_cash
113000020,113/01/23,2024-01-23,"08,16,18,19,35",8000000,daily_cash
113000021,113/01/24,2024-01-24,"04,12,29,33,36",8000000,daily_cash
113000022,113/01/25,2024-01-25,"01,14,32,34,36",8000000,daily_cash
113000023,113/01/26,2024-01-26,"06,09,12,22,31",8000000,daily_cash
113000024,113/01/27,2024-01-27,"01,08,09,30,35",8000000,daily_cash
113000025,113/01/29,2024-01-29,"01,03,18,22,28",8000000,daily_cash
113000026,113/01/30,2024-01-30,"03,11,21,23,36",8000000,daily_cash
113000027,113/01/31,2024-01-31,"06,10,21,32,38",8000000,daily_cash
113000028,113/02/01,2024-02-01,"10,17,19,29,37",8000000,daily_cash
113000029,113/02/02,2024-02-02,"10,22,26,32,33",8000000,daily_cash
113000030,113/02/03,2024-02-03,"14,20,21,23,34",8000000,daily_cash
113000031,113/02/05,2024-02-05,"12,15,16,23,28",8000000,daily_cash
113000032,113/02/06,2024-02-06,"06,13,16,32,39",8000000,daily_cash
113000033,113/02/07,2024-02-07,"06,11,15,28,31",8000000,daily_cash
113000034,113/02/08,2024-02-08,"20,25,31,35,38",8000000,daily_cash
113000035,113/02/09,2024-02-09,"06,20,22,36,37",8000000,daily_cash
113000036,113/02/10,2024-02-10,"03,18,19,21,22",8000000,daily_cash
113000037,113/02/12,2024-02-12,"06,08,22,29,38",8000000,daily_cash
113000038,113/02/13,2024-02-13,"23,24,28,30,31",8000000,daily_cash
113000039,113/02/14,2024-02-14,"04,16,27,30,37",8000000,daily_cash
113000040,113/02/15,2024-02-15,"02,04,15,17,30",8000000,daily_cash
113000041,113/02/16,2024-02-16,"07,11,16,34,36",8000000,daily_cash
113000042,113/02/17,2024-02-17,"12,18,31,38,39",8000000,daily_cash
113000043,113/02/19,2024-02-19,"05,09,17,24,25",8000000,daily_cash
113000044,113/02/20,2024-02-20,"21,26,29,30,34",8000000,daily_cash
113000045,113/02/21,2024-02-21,"01,03,04,35,37",8000000,daily_cash
113000046,113/02/22,2024-02-22,"03,05,12,15,33",8000000,daily_cash
113000047,113/02/23,2024-02-23,"01,03,15,18,35",8000000,daily_cash
113000048,113/02/24,2024-02-24,"02,07,10,15,33",8000000,daily_cash
113000049,113/02/26,2024-02-26,"23,25,29,31,32",8000000,daily_cash
113000050,113/02/27,2024-02-27,"11,27,30,31,38",8000000,daily_cash
113000051,113/02/28,2024-02-28,"07,14,28,29,38",8000000,daily_cash
113000052,113/02/29,2024-02-29,"07,15,22,26,37",8000000,daily_cash
113000053,113/03/01,2024-03-01,"05,12,13,21,36",8000000,daily_cash
113000054,113/03/02,2024-03-02,"17,19,29,36,37",8000000,daily_cash
113000055,113/03/04,2024-03-04,"01,03,05,19,38",8000000,daily_cash
113000056,113/03/05,2024-03-05,"26,34,36,37,39",8000000,daily_cash
113000057,113/03/06,2024-03-06,"09,19,23,36,38",8000000,daily_cash
113000058,113/03/07,2024-03-07,"02,06,20,23,36",8000000,daily_cash
113000059,113/03/08,2024-03-08,"08,11,15,20,36",8000000,daily_cash
113000060,113/03/09,2024-03-09,"05,10,27,37,38",8000000,daily_cash
113000061,113/03/11,2024-03-11,"02,08,16,18,36",8000000,daily_cash
113000062,113/03/12,2024-03-12,"12,21,23,38,39",8000000,daily_cash
113000063,113/03/13,2024-03-13,"08,12,22,35,36",8000000,daily_cash
113000064,113/03/14,2024-03-14,"18,19,22,26,28",8000000,daily_cash
113000065,113/03/15,2024-03-15,"07,08,09,14,34",8000000,daily_cash
113000066,113/03/16,2024-03-16,"02,06,16,27,39",8000000,daily_cash
113000067,113/03/18,2024-03-18,"11,16,18,19,25",8000000,daily_cash
113000068,113/03/19,2024-03-19,"10,16,26,38,39",8000000,daily_cash
113000069,113/03/20,2024-03-20,"05,24,29,34,35",8000000,daily_cash
113000070,113/03/21,2024-03-21,"01,02,04,13,27",8000000,daily_cash
113000071,113/03/22,2024-03-22,"07,11,12,24,38",8000000,daily_cash
113000072,113/03/23,2024-03-23,"07,17,27,28,33",8000000,daily_cash
113000073,113/03/25,2024-03-25,"04,11,20,34,36",8000000,daily_cash
113000074,113/03/26,2024-03-26,"05,07,30,35,38",8000000,daily_cash
113000075,113/03/27,2024-03-27,"10,21,23,27,30",8000000,daily_cash
113000076,113/03/28,2024-03-28,"01,10,16,26,29",8000000,daily_cash
113000077,113/03/29,2024-03-29,"11,12,18,23,24",8000000,daily_cash
113000078,113/03/30,2024-03-30,"02,12,15,24,35",8000000,daily_cash
113000079,113/04/01,2024-04-01,"05,09,14,20,33",8000000,daily_cash
113000080,113/04/02,2024-04-02,"04,10,12,23,26",8000000,daily_cash
113000081,113/04/03,2024-04-03,"01,03,06,21,27",8000000,daily_cash
113000082,113/04/04,2024-04-04,"08,14,22,27,35",8000000,daily_cash
113000083,113/04/05,2024-04-05,"01,13,31,34,35",8000000,daily_cash
113000084,113/04/06,2024-04-06,"04,07,15,22,30",8000000,daily_cash
113000085,113/04/08,2024-04-08,"03,09,21,27,36",8000000,daily_cash
113000086,113/04/09,2024-04-09,"12,21,24,25,39",8000000,daily_cash
113000087,113/04/10,2024-04-10,"02,03,21,26,30",8000000,daily_cash
113000088,113/04/11,2024-04-11,"13,15,18,19,33",8000000,daily_cash
113000089,113/04/12,2024-04-12,"01,03,10,14,31",8000000,daily_cash
113000090,113/04/13,2024-04-13,"01,02,09,19,31",8000000,daily_cash
113000091,113/04/15,2024-04-15,"03,09,10,13,17",8000000,daily_cash
113000092,113/04/16,2024-04-16,"06,17,21,26,28",8000000,daily_cash
113000093,113/04/17,2024-04-17,"15,28,35,36,39",8000000,daily_cash
113000094,113/04/18,2024-04-18,"06,13,15,25,28",8000000,daily_cash
113000095,113/04/19,2024-04-19,"02,10,21,22,38",8000000,daily_cash
113000096,113/04/20,2024-04-20,"03,12,20,34,35",8000000,daily_cash
113000097,113/04/22,2024-04-22,"06,14,20,28,35",8000000,daily_cash
113000098,113/04/23,2024-04-23,"17,18,32,35,37",8000000,daily_cash
113000099,113/04/24,2024-04-24,"03,06,10,17,28",8000000,daily_cash
113000100,113/04/25,2024-04-25,"16,20,21,22,25",8000000,daily_cash
113000101,113/04/26,2024-04-26,"10,14,25,31,36",8000000,daily_cash
113000102,113/04/27,2024-04-27,"09,15,22,34,36",8000000,daily_cash
113000103,113/04/29,2024-04-29,"04,10,12,21,27",8000000,daily_cash
113000104,113/04/30,2024-04-30,"03,07,12,17,37",8000000,daily_cash
113000105,113/05/01,2024-05-01,"09,24,32,36,39",8000000,daily_cash
113000106,113/05/02,2024-05-02,"03,06,13,28,35",8000000,daily_cash
113000107,113/05/03,2024-05-03,"05,06,11,16,37",8000000,daily_cash
113000108,113/05/04,2024-05-04,"02,07,13,18,28",8000000,daily_cash
113000109,113/05/06,2024-05-06,"12,28,31,35,39",8000000,daily_cash
113000110,113/05/07,2024-05-07,"04,09,18,25,39",8000000,daily_cash
113000111,113/05/08,2024-05-08,"12,13,16,26,37",8000000,daily_cash
113000112,113/05/09,2024-05-09,"05,06,11,31,35",8000000,daily_cash
113000113,113/05/10,2024-05-10,"01,12,31,38,39",8000000,daily_cash
113000114,113/05/11,2024-05-11,"01,07,11,15,29",8000000,daily_cash
113000115,113/05/13,2024-05-13,"04,14,33,36,37",8000000,daily_cash
113000116,113/05/14,2024-05-14,"07,11,18,20,22",8000000,daily_cash
113000117,113/05/15,2024-05-15,"04,06,14,26,33",8000000,daily_cash
113000118,113/05/16,2024-05-16,"09,10,21,33,35",8000000,daily_cash
113000119,113/05/17,2024-05-17,"14,19,27,30,38",8000000,daily_cash
113000120,113/05/18,2024-05-18,"05,10,11,32,37",8000000,daily_cash
113000121,113/05/20,2024-05-20,"03,05,28,32,34",8000000,daily_cash
113000122,113/05/21,2024-05-21,"01,03,16,24,31",8000000,daily_cash
113000123,113/05/22,2024-05-22,"11,13,15,23,29",8000000,daily_cash
113000124,113/05/23,2024-05-23,"14,23,26,27,34",8000000,daily_cash
113000125,113/05/24,2024-05-24,"05,16,22,26,39",8000000,daily_cash
113000126,113/05/25,2024-05-25,"01,15,32,34,38",8000000,daily_cash
113000127,113/05/27,2024-05-27,"05,13,14,17,24",8000000,daily_cash
113000128,113/05/28,2024-05-28,"16,23,29,36,39",8000000,daily_cash
113000129,113/05/29,2024-05-29,"01,07,09,20,32",8000000,daily_cash
113000130,113/05/30,2024-05-30,"02,09,32,36,37",8000000,daily_cash
113000131,113/05/31,2024-05-31,"08,12,13,23,36",8000000,daily_cash
113000132,113/06/01,2024-06-01,"04,20,24,28,38",8000000,daily_cash
113000133,113/06/03,2024-06-03,"06,10,21,24,31",8000000,daily_cash
113000134,113/06/04,2024-06-04,"07,11,17,23,25",8000000,daily_cash
113000135,113/06/05,2024-06-05,"03,04,06,14,20",8000000,daily_cash
113000136,113/06/06,2024-06-06,"03,11,20,21,36",8000000,daily_cash
113000137,113/06/07,2024-06-07,"01,04,27,34,35",8000000,daily_cash
113000138,113/06/08,2024-06-08,"11,19,24,31,32",8000000,daily_cash
113000139,113/06/10,2024-06-10,"18,19,30,33,38",8000000,daily_cash
113000140,113/06/11,2024-06-11,"03,13,26,32,34",8000000,daily_cash
113000141,113/06/12,2024-06-12,"14,19,20,29,32",8000000,daily_cash
113000142,113/06/13,2024-06-13,"03,12,17,30,38",8000000,daily_cash
113000143,113/06/14,2024-06-14,"01,02,17,20,37",8000000,daily_cash
113000144,113/06/15,2024-06-15,"05,08,35,36,37",8000000,daily_cash
113000145,113/06/17,2024-06-17,"02,08,26,32,34",8000000,daily_cash
113000146,113/06/18,2024-06-18,"02,09,15,29,38",8000000,daily_cash
113000147,113/06/19,2024-06-19,"02,10,11,14,22",8000000,daily_cash
113000148,113/06/20,2024-06-20,"12,13,16,20,32",8000000,daily_cash
113000149,113/06/21,2024-06-21,"10,12,15,16,23",8000000,daily_cash
113000150,113/06/22,2024-06-22,"01,21,22,25,27",8000000,daily_cash
113000151,113/06/24,2024-06-24,"03,13,17,32,39",8000000,daily_cash
113000152,113/06/25,2024-06-25,"25,26,32,36,37",8000000,daily_cash
113000153,113/06/26,2024-06-26,"02,21,37,38,39",8000000,daily_cash
113000154,113/06/27,2024-06-27,"15,18,27,28,31",8000000,daily_cash
113000155,113/06/28,2024-06-28,"12,16,25,27,39",8000000,daily_cash
113000156,113/06/29,2024-06-29,"02,17,26,33,35",8000000,daily_cash
113000157,113/07/01,2024-07-01,"08,11,17,19,23",8000000,daily_cash
113000158,113/07/02,2024-07-02,"03,15,16,20,22",8000000,daily_cash
113000159,113/07/03,2024-07-03,"04,20,25,33,34",8000000,daily_cash
113000160,113/07/04,2024-07-04,"09,12,15,26,33",8000000,daily_cash
113000161,113/07/05,2024-07-05,"17,18,23,24,28",8000000,daily_cash
113000162,113/07/06,2024-07-06,"04,21,24,33,35",8000000,daily_cash
113000163,113/07/08,2024-07-08,"11,17,20,22,29",8000000,daily_cash
113000164,113/07/09,2024-07-09,"02,13,31,33,36",8000000,daily_cash
113000165,113/07/10,2024-07-10,"01,09,14,31,33",8000000,daily_cash
113000166,113/07/11,2024-07-11,"01,02,13,23,37",8000000,daily_cash
113000167,113/07/12,2024-07-12,"08,17,18,19,36",8000000,daily_cash
113000168,113/07/13,2024-07-13,"16,21,23,29,30",8000000,daily_cash
113000169,113/07/15,2024-07-15,"01,19,22,25,37",8000000,daily_cash
113000170,113/07/16,2024-07-16,"07,24,26,34,36",8000000,daily_cash
113000171,113/07/17,2024-07-17,"08,10,26,28,37",8000000,daily_cash
113000172,113/07/18,2024-07-18,"05,17,24,33,34",8000000,daily_cash
113000173,113/07/19,2024-07-19,"14,19,24,30,36",8000000,daily_cash
113000174,113/07/20,2024-07-20,"01,11,27,29,31",8000000,daily_cash
113000175,113/07/22,2024-07-22,"06,20,26,30,34",8000000,daily_cash
113000176,113/07/23,2024-07-23,"07,11,12,37,38",8000000,daily_cash
113000177,113/07/24,2024-07-24,"02,03,21,23,34",8000000,daily_cash
113000178,113/07/25,2024-07-25,"01,09,17,18,39",8000000,daily_cash
113000179,113/07/26,2024-07-26,"11,12,18,20,36",8000000,daily_cash
113000180,113/07/27,2024-07-27,"01,11,15,18,37",8000000,daily_cash
113000181,113/07/29,2024-07-29,"01,12,14,24,30",8000000,daily_cash
113000182,113/07/30,2024-07-30,"02,04,16,29,38",8000000,daily_cash
113000183,113/07/31,2024-07-31,"12,18,36,37,38",8000000,daily_cash
113000184,113/08/01,2024-08-01,"12,24,27,30,35",8000000,daily_cash
113000185,113/08/02,2024-08-02,"01,19,22,24,38",8000000,daily_cash
113000186,113/08/03,2024-08-03,"11,12,26,27,32",8000000,daily_cash
113000187,113/08/05,2024-08-05,"06,07,11,17,36",8000000,daily_cash
113000188,113/08/06,2024-08-06,"01,06,12,29,37",8000000,daily_cash
113000189,113/08/07,2024-08-07,"04,05,16,19,30",8000000,daily_cash
113000190,113/08/08,2024-08-08,"02,09,13,19,28",8000000,daily_cash
113000191,113/08/09,2024-08-09,"02,07,08,10,12",8000000,daily_cash
113000192,113/08/10,2024-08-10,"01,21,28,38,39",8000000,daily_cash
113000193,113/08/12,2024-08-12,"08,12,24,28,34",8000000,daily_cash
113000194,113/08/13,2024-08-13,"09,15,20,28,32",8000000,daily_cash
113000195,113/08/14,2024-08-14,"06,09,24,30,34",8000000,daily_cash
113000196,113/08/15,2024-08-15,"07,14,20,27,39",8000000,daily_cash
113000197,113/08/16,2024-08-16,"09,17,18,32,35",8000000,daily_cash
113000198,113/08/17,2024-08-17,"06,14,32,33,36",8000000,daily_cash
113000199,113/08/19,2024-08-19,"02,09,12,16,36",8000000,daily_cash
113000200,113/08/20,2024-08-20,"07,28,30,34,39",8000000,daily_cash
113000201,113/08/21,2024-08-21,"01,02,12,13,22",8000000,daily_cash
113000202,113/08/22,2024-08-22,"02,08,16,34,37",8000000,daily_cash
113000203,113/08/23,2024-08-23,"09,11,30,34,39",8000000,daily_cash
113000204,113/08/24,2024-08-24,"25,26,28,29,37",8000000,daily_cash
113000205,113/08/26,2024-08-26,"05,09,11,23,33",8000000,daily_cash
113000206,113/08/27,2024-08-27,"05,13,21,34,35",8000000,daily_cash
113000207,113/08/28,2024-08-28,"06,16,34,35,36",8000000,daily_cash
113000208,113/08/29,2024-08-29,"04,21,26,29,36",8000000,daily_cash
113000209,113/08/30,2024-08-30,"03,05,14,22,36",8000000,daily_cash
113000210,113/08/31,2024-08-31,"09,15,21,36,37",8000000,daily_cash
113000211,113/09/02,2024-09-02,"16,20,24,31,37",8000000,daily_cash
113000212,113/09/03,2024-09-03,"11,14,19,23,24",8000000,daily_cash
113000213,113/09/04,2024-09-04,"09,26,27,31,35",8000000,daily_cash
113000214,113/09/05,2024-09-05,"10,13,27,32,37",8000000,daily_cash
113000215,113/09/06,2024-09-06,"14,27,31,36,39",8000000,daily_cash
113000216,113/09/07,2024-09-07,"05,09,28,36,38",8000000,daily_cash
113000217,113/09/09,2024-09-09,"05,16,17,36,37",8000000,daily_cash
113000218,113/09/10,2024-09-10,"06,34,35,36,39",8000000,daily_cash
113000219,113/09/11,2024-09-11,"05,08,14,20,26",8000000,daily_cash
113000220,113/09/12,2024-09-12,"03,08,13,27,33",8000000,daily_cash
113000221,113/09/13,2024-09-13,"06,08,25,37,39",8000000,daily_cash
113000222,113/09/14,2024-09-14,"03,29,34,35,37",8000000,daily_cash
113000223,113/09/16,2024-09-16,"12,15,18,19,26",8000000,daily_cash
113000224,113/09/17,2024-09-17,"07,09,31,38,39",8000000,daily_cash
113000225,113/09/18,2024-09-18,"02,09,16,18,23",8000000,daily_cash
113000226,113/09/19,2024-09-19,"16,19,22,26,37",8000000,daily_cash
113000227,113/09/20,2024-09-20,"04,07,30,32,38",8000000,daily_cash
113000228,113/09/21,2024-09-21,"09,22,25,35,39",8000000,daily_cash
113000229,113/09/23,2024-09-23,"04,12,14,17,35",8000000,daily_cash
113000230,113/09/24,2024-09-24,"04,10,19,30,31",8000000,daily_cash
113000231,113/09/25,2024-09-25,"02,05,10,12,37",8000000,daily_cash
113000232,113/09/26,2024-09-26,"04,06,14,16,20",8000000,daily_cash
113000233,113/09/27,2024-09-27,"03,27,34,37,39",8000000,daily_cash
113000234,113/09/28,2024-09-28,"10,20,24,35,39",8000000,daily_cash
113000235,113/09/30,2024-09-30,"07,10,24,27,31",8000000,daily_cash
113000236,113/10/01,2024-10-01,"20,23,30,31,35",8000000,daily_cash
113000237,113/10/02,2024-10-02,"07,08,13,22,34",8000000,daily_cash
113000238,113/10/03,2024-10-03,"01,06,15,19,39",8000000,daily_cash
113000239,113/10/04,2024-10-04,"05,11,27,38,39",8000000,daily_cash
113000240,113/10/05,2024-10-05,"02,05,08,14,32",8000000,daily_cash
113000241,113/10/07,2024-10-07,"02,10,17,21,39",8000000,daily_cash
113000242,113/10/08,2024-10-08,"01,11,13,25,37",8000000,daily_cash
113000243,113/10/09,2024-10-09,"12,17,25,31,34",8000000,daily_cash
113000244,113/10/10,2024-10-10,"03,25,29,35,38",8000000,daily_cash
113000245,113/10/11,2024-10-11,"14,15,16,24,29",8000000,daily_cash
113000246,113/10/12,2024-10-12,"14,21,22,23,35",8000000,daily_cash
113000247,113/10/14,2024-10-14,"04,14,19,25,32",8000000,daily_cash
113000248,113/10/15,2024-10-15,"02,19,27,33,35",8000000,daily_cash
113000249,113/10/16,2024-10-16,"15,20,27,30,31",8000000,daily_cash
113000250,113/10/17,2024-10-17,"01,18,21,36,37",8000000,daily_cash
113000251,113/10/18,2024-10-18,"04,11,26,34,38",8000000,daily_cash
113000252,113/10/19,2024-10-19,"11,15,24,36,37",8000000,daily_cash
113000253,113/10/21,2024-10-21,"01,09,17,31,35",8000000,daily_cash
113000254,113/10/22,2024-10-22,"07,16,25,32,34",8000000,daily_cash
113000255,113/10/23,2024-10-23,"10,18,19,26,37",8000000,daily_cash
113000256,113/10/24,2024-10-24,"01,04,08,20,22",8000000,daily_cash
113000257,113/10/25,2024-10-25,"06,08,15,28,39",8000000,daily_cash
113000258,113/10/26,2024-10-26,"13,15,18,26,28",8000000,daily_cash
113000259,113/10/28,2024-10-28,"01,06,13,22,39",8000000,daily_cash
113000260,113/10/29,2024-10-29,"09,12,25,29,35",8000000,daily_cash
113000261,113/10/30,2024-10-30,"10,11,17,24,33",8000000,daily_cash
113000262,113/10/31,2024-10-31,"08,13,25,36,38",8000000,daily_cash
113000263,113/11/01,2024-11-01,"04,08,11,19,31",8000000,daily_cash
113000264,113/11/02,2024-11-02,"06,07,16,37,38",8000000,daily_cash
113000265,113/11/04,2024-11-04,"03,07,10,26,35",8000000,daily_cash
113000266,113/11/05,2024-11-05,"01,08,18,27,30",8000000,daily_cash
113000267,113/11/06,2024-11-06,"06,11,14,18,22",8000000,daily_cash
113000268,113/11/07,2024-11-07,"06,10,20,25,32",8000000,daily_cash
113000269,113/11/08,2024-11-08,"01,09,13,31,32",8000000,daily_cash
113000270,113/11/09,2024-11-09,"02,03,10,21,36",8000000,daily_cash
113000271,113/11/11,2024-11-11,"07,14,20,24,26",8000000,daily_cash
113000272,113/11/12,2024-11-12,"05,08,17,24,28",8000000,daily_cash
113000273,113/11/13,2024-11-13,"03,11,18,21,35",8000000,daily_cash
113000274,113/11/14,2024-11-14,"05,11,17,25,30",8000000,daily_cash
113000275,113/11/15,2024-11-15,"02,18,27,29,39",8000000,daily_cash
113000276,113/11/16,2024-11-16,"04,24,29,33,37",8000000,daily_cash
113000277,113/11/18,2024-11-18,"03,05,23,26,27",8000000,daily_cash
113000278,113/11/19,2024-11-19,"10,14,21,32,33",8000000,daily_cash
113000279,113/11/20,2024-11-20,"13,20,30,31,33",8000000,daily_cash
113000280,113/11/21,2024-11-21,"04,12,13,23,25",8000000,daily_cash
113000281,113/11/22,2024-11-22,"03,07,08,17,30",8000000,daily_cash
113000282,113/11/23,2024-11-23,"03,13,28,29,38",8000000,daily_cash
113000283,113/11/25,2024-11-25,"03,06,19,20,38",8000000,daily_cash
113000284,113/11/26,2024-11-26,"01,05,11,27,29",8000000,daily_cash
113000285,113/11/27,2024-11-27,"07,13,14,21,35",8000000,daily_cash
113000286,113/11/28,2024-11-28,"05,09,20,29,34",8000000,daily_cash
113000287,113/11/29,2024-11-29,"03,11,18,25,35",8000000,daily_cash
113000288,113/11/30,2024-11-30,"04,11,16,17,24",8000000,daily_cash
113000289,113/12/02,2024-12-02,"05,13,23,29,38",8000000,daily_cash
113000290,113/12/03,2024-12-03,"07,12,15,16,18",8000000,daily_cash
113000291,113/12/04,2024-12-04,"12,27,33,35,38",8000000,daily_cash
113000292,113/12/05,2024-12-05,"05,19,23,28,39",8000000,daily_cash
113000293,113/12/06,2024-12-06,"02,15,20,33,38",8000000,daily_cash
113000294,113/12/07,2024-12-07,"06,24,31,32,33",8000000,daily_cash
113000295,113/12/09,2024-12-09,"08,09,20,28,32",8000000,daily_cash
113000296,113/12/10,2024-12-10,"07,12,13,21,24",8000000,daily_cash
113000297,113/12/11,2024-12-11,"04,22,32,34,37",8000000,daily_cash
113000298,113/12/12,2024-12-12,"02,11,16,23,29",8000000,daily_cash
113000299,113/12/13,2024-12-13,"02,09,20,34,38",8000000,daily_cash
113000300,113/12/14,2024-12-14,"03,07,08,12,35",8000000,daily_cash
113000301,113/12/16,2024-12-16,"05,11,21,23,26",8000000,daily_cash
113000302,113/12/17,2024-12-17,"03,05,07,16,31",8000000,daily_cash
113000303,113/12/18,2024-12-18,"03,24,27,33,37",8000000,daily_cash
113000304,113/12/19,2024-12-19,"07,08,11,27,33",8000000,daily_cash
113000305,113/12/20,2024-12-20,"03,09,16,19,26",8000000,daily_cash
113000306,113/12/21,2024-12-21,"12,13,14,18,32",8000000,daily_cash
113000307,113/12/23,2024-12-23,"02,06,13,18,22",8000000,daily_cash
113000308,113/12/24,2024-12-24,"01,14,15,28,39",8000000,daily_cash
113000309,113/12/25,2024-12-25,"06,18,21,29,38",8000000,daily_cash
113000310,113/12/26,2024-12-26,"05,07,12,20,38",8000000,daily_cash
113000311,113/12/27,2024-12-27,"07,15,19,20,38",8000000,daily_cash
113000312,113/12/28,2024-12-28,"17,18,24,26,30",8000000,daily_cash
113000313,113/12/30,2024-12-30,"03,20,23,27,31",8000000,daily_cash
113000314,113/12/31,2024-12-31,"11,15,32,33,34",8000000,daily_cash
114000001,114/01/01,2025-01-01,"02,07,08,10,14",8000000,daily_cash
114000002,114/01/02,2025-01-02,"12,26,30,32,33",8000000,daily_cash
114000003,114/01/03,2025-01-03,"05,06,08,11,14",8000000,daily_cash
114000004,114/01/04,2025-01-04,"08,09,12,21,23",8000000,daily_cash
114000005,114/01/06,2025-01-06,"07,21,22,27,35",8000000,daily_cash
114000006,114/01/07,2025-01-07,"13,23,27,31,37",8000000,daily_cash
114000007,114/01/08,2025-01-08,"12,18,20,24,31",8000000,daily_cash
